Start,1
"[0, 9, 12, 16, 21]",͡
"[4, 9, 12, 16, 21]",͢
"[2, 7, 11, 14, 19]",ͣ
"[2, 6, 9, 14, 18]",ͤ
"[-5, 7, 11, 14, 19]",ͥ
"[-5, 7, 11, 17, 19]",ͦ
"[-1, 7, 11, 17, 19]",ͧ
"[0, 7, 12, 16, 24]",ͨ
"[4, 11, 12, 19, 23]",ͩ
"[5, 9, 12, 17, 21]",ͪ
"[4, 9, 13, 19, 21]",ͫ
"[2, 12, 14, 18, 24]",ͬ
"[7, 11, 14, 19, 23]",ͭ
"[7, 9, 12, 19, 21]",ͮ
"[5, 7, 11, 19]",ͯ
"[5, 9, 12, 14, 24]",Ͱ
"[7, 12, 16, 24]",ͱ
"[-5, 7, 11, 14, 23]",Ͳ
"[-5, 7, 12, 16, 24]",ͳ
"[4, 7, 12, 16, 19]",ʹ
"[-5, 7, 14, 17, 19]",͵
"[0, 7, 12, 16, 19]",Ͷ
"[5, 9, 12, 17, 24]",ͷ
"[-12, -8, -5, 0]",͸
"[-15, -8, -3, 0]",͹
"[-5, -1, 4]",ͺ
"[-17, -5, -1, 4]",ͻ
[-17],ͼ
"[-12, 0, 4]",ͽ
"[-12, -5, 0, 4]",;
[-5],Ϳ
"[-19, -3, 0, 5]",΀
"[-17, -5, 0, 4]",΁
"[-17, -8, 0]",΂
"[-17, -10, -5, 0]",΃
"[-17, -10, -5, -1]",΄
"[-12, -8, -5, 0, 4, 7]",΅
"[-15, -3, 0]",Ά
"[-15, -3, 0, 4]",·
"[-8, -1, 7]",Έ
"[-8, -5, 1, 9]",Ή
"[-10, -5, 2, 11]",Ί
"[-10, -1, 2, 7]",΋
"[-10, -3, 2, 7]",Ό
"[-10, -3, 2, 6]",΍
"[-17, -1, 2, 7]",Ύ
"[-17, -5, -1, 2, 7]",Ώ
"[-21, -9, -5, -2, 3, 7]",ΐ
"[-21, -9]",Α
"[-5, -2, 1, 7]",Β
"[-10, -5, 2, 10]",Γ
"[-10, -2, 2, 7]",Δ
"[-10, -3, 0, 6]",Ε
"[-17, -5, -1, 7]",Ζ
"[-8, -5, 0, 12]",Η
"[-7, 0, 11]",Θ
"[-7, 0]",Ι
"[-12, -8, 0, 7]",Κ
"[-11, -2, 4, 7]",Λ
"[-10, 2, 5]",Μ
"[-10, -3, 2, 5]",Ν
"[-8, -5, 0, 4]",Ξ
"[-5, 0, 4]",Ο
"[-7, -5, 0, 4]",Π
"[-5, 0, 2]",Ρ
"[-17, -7, -1, 2]",΢
"[-12, -8, 0]",Σ
"[2, 6, 9]",Τ
"[-10, -6, -3, 2]",Υ
"[-13, -6, -1, 2]",Φ
"[-3, 1, 6]",Χ
"[-15, -3, 1, 6]",Ψ
[-15],Ω
"[-10, 2, 6]",Ϊ
"[-15, -3, 2, 6]",Ϋ
"[-15, -6, 2]",ά
"[-15, -8, -3, 2]",έ
"[-15, -8, -3, 1]",ή
"[-10, -6, -3, 2, 6, 9]",ί
"[-13, -1, 2]",ΰ
"[-13, -1, 2, 6]",α
[6],β
"[-6, 1, 9]",γ
"[-6, -3, 3, 11]",δ
"[-8, -3, 4, 13]",ε
"[-8, 1, 4, 9]",ζ
"[-8, -1, 4, 9]",η
"[-8, -1, 4, 8]",θ
"[-15, 1, 4, 9]",ι
"[-15, -3, 1, 4, 9]",κ
"[-3, 9]",λ
"[-19, -7, -3, 0, 5, 9]",μ
"[-19, -7]",ν
"[-3, 0, 3, 9]",ξ
"[-8, -3, 4, 12]",ο
"[-8, 0, 4, 9]",π
"[-8, -1, 2, 8]",ρ
"[-15, -3, 1, 9]",ς
"[-6, -3, 2, 14]",σ
"[-5, 2, 13]",τ
"[-5, 2]",υ
"[-5, 2, 11]",φ
"[-10, -6, 2, 9]",χ
"[-9, 0, 6, 9]",ψ
"[-8, 4, 7]",ω
"[-8, -1, 4, 7]",ϊ
[-1],ϋ
"[-6, -3, 2, 6]",ό
"[-3, 2, 6]",ύ
"[-5, -3, 2, 6]",ώ
"[-3, 2, 4]",Ϗ
"[-15, -5, 1, 4]",ϐ
"[-10, -6, 2]",ϑ
"[-3, 9, 18, 24, 28]",ϒ
"[-5, 7, 19, 23, 28]",ϓ
"[-8, 4, 12, 19]",ϔ
"[-10, 2, 17, 19, 23]",ϕ
"[-8, 4, 19, 24]",ϖ
"[2, 14, 18, 24, 26]",ϗ
"[-3, 9, 21, 24, 31]",Ϙ
"[-10, 2, 24, 26, 30]",ϙ
"[4, 16, 23, 28, 31]",Ϛ
"[1, 13, 21, 28, 33]",ϛ
"[-3, 9, 21, 25, 28]",Ϝ
"[2, 14, 21, 26, 29]",ϝ
"[0, 12, 17, 26, 33]",Ϟ
"[-1, 11, 14, 26, 31]",ϟ
"[-5, 7, 19, 23, 31]",Ϡ
"[-5, 7, 19, 23]",ϡ
"[0, 12, 19, 24, 28, 29]",Ϣ
"[-10, 2, 21, 26, 29]",ϣ
"[-8, 4, 19, 24, 28]",Ϥ
"[-7, 5, 17, 21, 26]",ϥ
"[-6, 6, 16, 21, 24]",Ϧ
"[-5, 7, 14, 19, 23]",ϧ
"[-3, 9, 12, 18, 24]",Ϩ
"[-7, 5, 19, 23, 26]",ϩ
"[-8, -7, 4, 5, 19, 24, 31]",Ϫ
"[-10, 2, 17, 21, 24]",ϫ
"[-5, 7, 17, 19, 23]",Ϭ
3.25,ϭ
"[-5, 7, 19, 23, 29, 31]",Ϯ
"[-7, -5, 5, 7, 19, 23, 26]",ϯ
3.583333333,ϰ
"[5, 29, 36]",ϱ
"[11, 23, 26, 31]",ϲ
"[12, 31, 36]",ϳ
"[5, 17, 26, 33]",ϴ
"[23, 26, 31, 38]",ϵ
"[2, 26, 33]",϶
"[4, 26, 33, 40]",Ϸ
"[4, 16, 19, 36]",ϸ
"[17, 21, 29, 36]",Ϲ
"[26, 33]",Ϻ
"[4, 36]",ϻ
"[2, 26, 33, 41]",ϼ
"[5, 17, 21, 36]",Ͻ
"[11, 31, 38]",Ͼ
"[24, 28, 31, 36]",Ͽ
"[-3, 0, 12, 17]",Ѐ
"[-7, 5, 9, 17]",Ё
"[0, 4, 10, 19]",Ђ
"[2, 5, 9, 17]",Ѓ
"[4, 7, 12, 22]",Є
"[-2, 5, 14, 17]",Ѕ
"[0, 5, 9, 12]",І
"[0, 5, 9, 17]",Ї
"[-5, 12]",Ј
"[-5, 12, 16]",Љ
"[-5, 14, 17]",Њ
"[-8, 16, 19]",Ћ
"[-5, 16, 19]",Ќ
"[-3, 2, 12, 19]",Ѝ
"[-1, 2, 14, 19]",Ў
"[2, 5, 12, 19]",Џ
"[5, 9, 14, 17]",А
"[-7, 17, 21]",Б
"[-7, 16, 19]",В
"[-7, 14, 17]",Г
"[-7, 12, 16]",Д
"[-5, 2, 11, 17]",Е
[2],Ж
"[-5, 5, 12, 21]",З
"[-3, 5, 12, 21]",И
"[-1, 5, 12, 21]",Й
"[5, 9, 12]",К
"[2, 5, 11, 17]",Л
"[-10, 2, 5, 11]",М
"[0, 2, 12, 17]",Н
"[7, 14, 23]",О
"[-10, 6, 12, 21]",П
"[2, 7, 12, 17]",Р
"[2, 5, 11, 19]",С
"[0, 4, 12, 24]",Т
"[0, 4, 12, 23]",У
"[2, 5, 12, 21]",Ф
"[5, 9, 12, 24]",Х
"[-7, 9, 14, 19]",Ц
"[-3, 9, 21, 24, 28]",Ч
"[4, 16, 19, 23, 31]",Ш
"[0, 12, 19, 28, 33]",Щ
"[2, 14, 18, 26, 33]",Ъ
"[-5, 7, 16, 19, 24]",Ы
"[-7, 5, 21]",Ь
"[-7, 24, 29]",Э
"[2, 7, 17, 23]",Ю
"[0, 7, 17, 24]",Я
"[0, 7, 14, 24]",а
"[11, 19, 28]",б
"[9, 12, 21, 28]",в
"[7, 12, 21, 28]",г
"[6, 14, 21, 26]",д
"[3, 12, 18, 21]",е
"[4, 11, 19]",ж
"[4, 16, 19, 23]",з
"[-3, 12, 16, 24]",и
"[-1, 14, 19, 23]",й
"[0, 16, 19, 21]",к
"[-5, 2, 12, 19]",л
"[4, 7, 11, 19]",м
"[-3, 4, 12, 24]",н
"[4, 7, 13, 16]",о
"[-7, 9, 17, 26]",п
"[-5, 5, 14, 23]",р
"[-1, 7, 14, 23]",с
"[-1, 5, 14, 21]",т
"[0, 4, 16, 19]",у
"[0, 12, 24, 26, 29]",ф
"[0, 12, 28, 36]",х
"[2, 14, 26, 29, 36]",ц
"[2, 14, 26, 29, 35]",ч
"[5, 17, 24, 33, 38]",ш
"[9, 21, 24, 29, 41]",щ
"[2, 14, 23, 31, 38]",ъ
"[4, 16, 26, 32, 35]",ы
"[5, 17, 26, 32, 35]",ь
"[9, 21, 28, 33, 36]",э
"[4, 16, 28, 33, 35]",ю
"[-3, 9, 25, 33]",я
"[-3, 9, 25, 28, 33]",ѐ
"[7, 19, 26, 29, 31]",ё
"[7, 19, 21, 24, 31]",ђ
"[5, 17, 21, 33, 38]",ѓ
"[0, 7, 15, 27]",є
"[0, 8, 15, 27]",ѕ
"[-5, 10, 15, 22]",і
"[-5, 13, 15, 22]",ї
"[-4, 12, 15, 24]",ј
"[3, 10, 13, 19]",љ
"[-4, 8, 12, 20]",њ
"[-4, 8, 12, 17]",ћ
"[-2, 8, 14, 17]",ќ
"[3, 7, 15]",ѝ
"[0, 3, 15, 19]",ў
"[-2, 5, 14, 22]",џ
"[-2, 8, 17, 22]",Ѡ
"[3, 7, 15, 22]",ѡ
"[3, 10, 14, 22]",Ѣ
"[-4, 8, 12, 24]",ѣ
"[-4, 10, 14, 24]",Ѥ
"[8, 12, 15, 24]",ѥ
"[8, 14, 17, 24]",Ѧ
"[3, 15, 19, 22]",ѧ
"[3, 10, 19, 22]",Ѩ
"[2, 10, 17, 22]",ѩ
"[0, 9, 17, 27]",Ѫ
"[2, 10, 17, 26]",ѫ
"[5, 14, 17]",Ѭ
"[5, 9, 15, 24]",ѭ
"[-2, 5, 9, 15, 24]",Ѯ
"[-2, 10, 14, 22]",ѯ
"[10, 14, 22]",Ѱ
"[-2, 8, 14, 22]",ѱ
[8],Ѳ
"[-4, 8, 12, 15]",ѳ
"[0, 12, 19, 29, 36]",Ѵ
"[0, 12, 19, 26, 36]",ѵ
"[0, 12, 19, 36]",Ѷ
"[7, 19, 23, 29, 31, 38]",ѷ
"[7, 19, 23, 38]",Ѹ
"[5, 17, 21, 26, 36]",ѹ
"[0, 12, 24, 33, 40]",Ѻ
"[0, 12, 33, 40]",ѻ
"[0, 12, 40]",Ѽ
"[0, 12, 23, 31, 40]",ѽ
"[2, 14, 21, 23, 30, 31, 38]",Ѿ
"[2, 14, 21, 30, 38]",ѿ
"[4, 16, 28, 31, 36]",Ҁ
"[28, 36]",ҁ
"[6, 18, 28, 33, 36]",҂
"[6, 7, 18, 19, 26, 31, 33, 35]",҃
"[4, 16, 23, 31]",҄
"[4, 16, 28, 31, 35]",҅
"[-3, 9, 24, 28, 36]",҆
"[-3, 9, 24, 30, 36]",҇
"[-1, 11, 26, 31, 35]",҈
"[0, 12, 28, 31, 33]",҉
"[2, 14, 26, 30, 33]",Ҋ
"[5, 17, 21, 24, 29]",ҋ
"[0, 12, 23, 31, 33, 40]",Ҍ
"[0, 12, 23, 40]",ҍ
"[4, 6, 16, 18, 28, 31, 33, 36]",Ҏ
"[9, 21, 24, 28, 29, 36]",ҏ
"[0, 12, 23, 24, 31, 33, 40]",Ґ
"[6, 16, 18, 28, 31, 33, 36]",ґ
"[-3, 9, 24, 36]",Ғ
"[0, 12, 21, 28, 33]",ғ
"[2, 14, 23, 29, 35]",Ҕ
"[12, 24, 28, 31, 40]",ҕ
"[10, 22, 26, 31, 40]",Җ
"[9, 21, 25, 33, 41]",җ
"[2, 14, 26, 29, 38]",Ҙ
"[2, 14, 26, 30, 36]",ҙ
"[5, 17, 23, 31, 38]",Қ
"[7, 19, 23, 31, 40]",қ
"[5, 17, 23, 31, 41]",Ҝ
"[4, 16, 24, 31, 43]",ҝ
"[9, 21, 24, 33]",Ҟ
"[9, 21, 33]",ҟ
"[11, 23, 35]",Ҡ
"[12, 24, 36]",ҡ
"[7, 19, 23, 28, 31, 40]",Ң
5.083333333,ң
"[5, 17, 29, 33, 36]",Ҥ
"[2, 9, 12, 16]",ҥ
"[-1, 7, 14, 21]",Ҧ
"[-3, 7, 16, 24]",ҧ
"[2, 6, 14, 24]",Ҩ
"[2, 6, 14]",ҩ
"[2, 6, 14, 26]",Ҫ
"[-3, 12, 16, 21]",ҫ
"[-3, 12, 16, 19]",Ҭ
"[5, 9, 14, 21]",ҭ
"[5, 7, 14, 23]",Ү
"[2, 9, 12, 19]",ү
"[2, 9, 12, 21]",Ұ
"[7, 11, 17]",ұ
"[-8, 7, 12]",Ҳ
"[-5, 5, 14, 19]",ҳ
"[-5, 5, 11, 21]",Ҵ
"[-1, 4, 7, 12]",ҵ
"[-3, 5, 9, 12]",Ҷ
"[0, 4, 7, 16]",ҷ
"[0, 2, 9, 18]",Ҹ
"[-1, 2, 11, 19]",ҹ
"[0, 2, 11, 19]",Һ
"[2, 9, 19]",һ
"[2, 11, 19]",Ҽ
"[-10, 2, 12, 18]",ҽ
"[-4, 4, 11, 16]",Ҿ
"[-4, 2, 11, 16]",ҿ
"[-3, 0, 9, 17]",Ӏ
"[-1, 2, 9, 17]",Ӂ
"[-7, 5, 9, 16]",ӂ
"[4, 7, 11, 14]",Ӄ
"[2, 7, 12, 16]",ӄ
"[7, 12, 14]",Ӆ
"[-5, 9, 12, 14]",ӆ
"[5, 9, 14]",Ӈ
"[4, 7, 14, 16]",ӈ
"[2, 9, 13, 17]",Ӊ
"[-4, 11, 14, 17]",ӊ
"[-3, 4, 14, 16]",Ӌ
"[-3, 4, 14]",ӌ
"[-3, 7, 13, 16]",Ӎ
"[-3, 0, 9, 16]",ӎ
"[-1, 2, 8, 16]",ӏ
"[0, 4, 9, 16]",Ӑ
"[0, 5, 9, 16]",ӑ
"[1, 7, 9, 16]",Ӓ
"[1, 9, 16]",ӓ
"[3, 6, 12, 21]",Ӕ
"[3, 6, 11, 21]",ӕ
"[4, 11, 21]",Ӗ
"[4, 12, 21]",ӗ
"[-8, 4, 14, 20]",Ә
"[-3, 4, 12, 21]",ә
"[2, 7, 14, 24]",Ӛ
"[-1, 12, 16]",ӛ
"[-3, 0, 16, 17]",Ӝ
"[-1, 2, 14, 17]",ӝ
"[0, 4, 14, 16]",Ӟ
"[-3, 4, 12, 16]",ӟ
"[-6, 9, 12, 14]",Ӡ
"[-8, 7, 12, 14]",ӡ
"[-10, 6, 12, 14]",Ӣ
"[-7, 7, 9, 21]",ӣ
"[-7, 5, 9, 21]",Ӥ
"[-5, 4, 11, 19]",ӥ
"[-3, 4, 12, 17]",Ӧ
"[0, 17]",ӧ
"[-7, 0, 9, 14]",Ө
"[-7, -1, 9, 14]",ө
"[-7, -3, 9, 14]",Ӫ
"[2, 17, 19, 23]",ӫ
"[5, 12, 17, 23]",Ӭ
"[7, 17, 19, 23]",ӭ
"[7, 11, 14, 17]",Ӯ
"[5, 12, 19, 21]",ӯ
"[10, 12, 16, 24]",Ӱ
"[9, 12, 17, 29]",ӱ
"[6, 15, 21, 24]",Ӳ
"[7, 14, 19, 24]",ӳ
"[2, 14, 17, 23]",Ӵ
"[4, 12, 22, 31]",ӵ
"[7, 19, 24, 31, 38]",Ӷ
"[5, 17, 24, 33, 41]",ӷ
"[9, 21, 24, 30, 36]",Ӹ
"[9, 21, 24, 36]",ӹ
"[2, 14, 24]",Ӻ
"[19, 23]",ӻ
"[16, 28, 31, 43]",Ӽ
"[16, 28, 31, 36, 43]",ӽ
"[14, 26, 31, 35, 41]",Ӿ
"[12, 24, 31, 36, 40]",ӿ
"[14, 26, 29, 33, 41]",Ԁ
"[14, 26, 29, 35, 41]",ԁ
"[4, 16, 28, 32, 40]",Ԃ
"[2, 14, 26, 30, 38]",ԃ
"[7, 19, 26, 31]",Ԅ
"[7, 12, 19, 24, 31, 33]",ԅ
"[7, 19, 24, 31]",Ԇ
"[28, 31, 36]",ԇ
"[26, 31, 35]",Ԉ
"[29, 31, 38]",ԉ
"[23, 31, 38]",Ԋ
"[26, 31, 41]",ԋ
"[9, 21, 26, 30, 36]",Ԍ
"[5, 17, 26, 31, 35]",ԍ
"[7, 19, 31, 35]",Ԏ
"[7, 19, 24, 31, 33]",ԏ
"[14, 26, 29, 41]",Ԑ
"[7, 12, 19, 24, 31]",ԑ
"[14, 24, 30, 33]",Ԓ
"[0, 6, 12, 15]",ԓ
"[1, 7, 10, 16]",Ԕ
"[0, 6, 11, 15]",ԕ
"[7, 12, 16, 19]",Ԗ
"[7, 14, 17]",ԗ
"[5, 7, 12, 23]",Ԙ
"[-5, 4, 11, 16]",ԙ
"[0, 12, 16, 21, 33]",Ԛ
"[-1, 11, 14, 26, 33]",ԛ
"[-3, 9, 19, 24, 36]",Ԝ
"[-3, 9, 17, 24, 36]",ԝ
"[-3, 9, 24, 29]",Ԟ
"[-5, 7, 19, 24, 29]",ԟ
"[-7, 5, 19, 28, 33]",Ԡ
"[-7, 5, 17, 26, 33]",ԡ
"[0, 12, 16, 19, 28]",Ԣ
"[0, 4, 12, 14]",ԣ
"[-3, 9, 12, 16]",Ԥ
"[-1, 5, 14, 19]",ԥ
"[4, 5, 12, 21]",Ԧ
"[7, 14, 24]",ԧ
"[6, 9, 14, 26]",Ԩ
"[4, 11, 16, 21]",ԩ
"[0, 7, 16, 21]",Ԫ
"[4, 7, 12, 23]",ԫ
[23],Ԭ
"[5, 11, 14, 21]",ԭ
"[11, 14]",Ԯ
"[5, 7, 12, 16]",ԯ
"[5, 9, 12, 19]",԰
"[2, 5, 17, 23]",Ա
"[2, 12, 19, 28]",Բ
"[7, 12, 19, 26]",Գ
"[2, 14, 19, 23]",Դ
"[7, 11, 19, 23]",Ե
"[6, 9, 14, 24]",Զ
"[2, 11, 19, 26]",Է
"[11, 14, 19, 29]",Ը
"[0, 12, 24, 28, 31, 36]",Թ
"[9, 21, 24, 28, 33]",Ժ
"[4, 28, 31]",Ի
"[9, 21, 28, 36]",Լ
"[11, 23, 26]",Խ
"[2, 14, 26]",Ծ
"[11, 23, 26, 31, 43]",Կ
"[9, 21, 24, 31, 36]",Հ
"[2, 14, 21, 33, 41]",Ձ
"[4, 16, 24, 31, 40]",Ղ
"[5, 17, 24, 31, 40]",Ճ
"[0, 24, 31, 40]",Մ
"[2, 14, 21]",Յ
"[7, 29, 38]",Ն
"[0, 12, 28]",Շ
"[-12, 7, 12, 16]",Ո
"[-7, 9, 19]",Չ
"[-3, 0, 4, 12]",Պ
"[-6, 9, 12, 16]",Ջ
"[-10, 9, 12, 14]",Ռ
"[-6, 9, 14]",Ս
"[-13, 7, 11, 14]",Վ
"[-13, 2, 7, 11]",Տ
"[-12, 4, 7, 11]",Ր
"[-7, 9, 17, 21]",Ց
"[-7, 9, 16, 19]",Ւ
"[5, 7, 11, 16]",Փ
"[5, 7, 11, 17]",Ք
"[0, 7, 12, 19]",Օ
"[5, 9, 17, 21]",Ֆ
"[4, 7, 16, 19]",՗
"[2, 5, 14, 17]",՘
"[1, 4, 13, 16]",ՙ
"[0, 5, 14, 17]",՚
"[-1, 7, 14]",՛
"[0, 12, 24, 29, 38]",՜
"[0, 12, 24, 26, 35]",՝
"[0, 29, 38]",՞
"[17, 21, 29, 38]",՟
"[5, 29, 38]",ՠ
"[17, 24, 29, 33]",ա
"[19, 24, 28, 31]",բ
"[7, 28, 36]",գ
"[29, 31, 38, 40]",դ
"[7, 19, 23, 24, 29, 38]",ե
"[31, 40]",զ
"[33, 36]",է
"[17, 24, 33, 36]",ը
"[29, 35]",թ
"[4, 16, 24, 29, 31, 35, 36]",ժ
"[0, 5, 17, 21, 29, 38]",ի
"[7, 19, 26, 28, 35, 36]",լ
"[7, 19, 23, 29, 31, 38, 40]",խ
"[14, 19, 29, 35]",ծ
"[2, 4, 16, 24, 31, 36]",կ
"[19, 29, 38]",հ
"[0, 17, 21, 29, 38]",ձ
"[7, 19, 28, 31]",ղ
"[7, 19, 24, 29, 31, 38, 40]",ճ
"[5, 33]",մ
"[17, 24, 29]",յ
"[7, 12, 24, 28, 36]",ն
3.833333333,շ
"[4, 7, 19]",ո
"[-10, 9, 14, 17]",չ
"[7, 14, 17, 19]",պ
"[2, 14, 17, 21]",ջ
"[0, 14, 17, 21]",ռ
"[-1, 14, 17, 21]",ս
"[0, 12, 17, 19]",վ
"[10, 12, 16, 19]",տ
"[8, 12, 18, 26]",ր
"[-5, 11, 14, 17]",ց
"[-7, 5, 9, 17, 21]",ւ
"[-7, 4, 7, 16, 19]",փ
"[-7, 2, 5, 14, 17]",ք
"[-3, 1, 4, 13, 16]",օ
"[-12, 0, 4, 7, 12]",ֆ
"[-10, 7, 12, 16]",և
"[-1, 7, 11, 14]",ֈ
"[-1, 7, 11]",։
"[0, 4, 7, 11]",֊
"[0, 12, 16, 26]",֋
"[12, 26]",֌
"[2, 12, 17, 24]",֍
"[4, 7, 19, 23]",֎
"[5, 21]",֏
"[0, 19]",֐
"[0, 14, 17, 19]",֑
"[7, 18, 24, 28]",֒
"[7, 18, 24]",֓
"[7, 18, 24, 26]",֔
"[7, 26]",֕
"[5, 19, 23, 26]",֖
"[11, 14, 19]",֗
"[9, 12]",֘
"[9, 12, 17, 26]",֙
"[7, 12, 17, 26]",֚
"[7, 17, 26]",֛
"[7, 11, 17, 24]",֜
"[12, 21, 24, 29]",֝
"[11, 17, 19, 26]",֞
"[4, 12, 24, 31]",֟
"[5, 21, 24, 29]",֠
"[0, 19, 24, 28]",֡
"[2, 17, 21, 26]",֢
"[5, 16, 19, 24]",֣
"[9, 12, 16, 26]",֤
"[2, 9, 18, 24]",֥
"[2, 14, 18]",֦
"[2, 12, 18, 19]",֧
"[2, 21, 24, 29]",֨
"[7, 19, 23, 28]",֩
"[7, 17, 23, 26]",֪
"[0, 16, 24]",֫
"[0, 12, 14, 17]",֬
"[2, 7, 11, 19]",֭
"[0, 7, 16, 23]",֮
"[5, 9, 12, 16]",֯
"[9, 16, 21, 24]",ְ
"[4, 19, 24, 28]",ֱ
"[5, 21, 26, 29]",ֲ
"[12, 16, 24]",ֳ
"[11, 19, 26, 31]",ִ
"[9, 17, 24, 29]",ֵ
"[2, 21, 26, 29]",ֶ
"[5, 19, 24, 28]",ַ
"[0, 12, 17, 24, 26]",ָ
"[0, 12, 14, 19, 23]",ֹ
6.083333333,ֺ
"[-5, 7, 16, 23, 25]",ֻ
"[-5, 7, 17, 19, 26]",ּ
6.166666667,ֽ
"[0, 12, 16, 22, 31]",־
"[0, 12, 16, 21, 30]",ֿ
"[-7, 5, 17, 24, 33]",׀
"[-7, 5, 19, 24, 35]",ׁ
"[-5, 7, 16, 24, 31]",ׂ
"[0, 7, 12]",׃
"[-2, 10, 14, 19]",ׄ
"[-2, 10, 14, 20]",ׅ
"[10, 20]",׆
"[2, 11, 17, 19]",ׇ
"[-2, 14, 19, 22]",׈
"[0, 12, 15, 21]",׉
"[2, 10, 14, 19]",׊
"[3, 12, 19, 24]",׋
"[0, 7, 15, 24]",׌
"[-5, 10, 15, 27]",׍
"[-5, 10, 15, 26]",׎
"[-4, 8, 15, 24]",׏
"[3, 7, 12, 19]",א
"[2, 7, 14, 19]",ב
"[5, 8, 17]",ג
"[-4, 7, 11, 14]",ד
"[-9, 10, 15, 19]",ה
"[-9, 10, 17, 20]",ו
"[-9, 10, 19, 22]",ז
"[0, 7, 11, 14]",ח
"[-7, 8, 12, 14]",ט
"[0, 3, 7, 12]",י
"[0, 8, 12, 17]",ך
"[-1, 7, 14, 20]",כ
"[-5, 7, 14, 19]",ל
"[3, 8, 15, 17]",ם
"[0, 8, 15, 20]",מ
"[-2, 5, 15, 22]",ן
"[-2, 3, 12, 20]",נ
"[-2, 3, 12, 19]",ס
"[-7, 5, 12, 20]",ע
"[-5, 3, 12, 19]",ף
"[-4, 5, 12, 17]",פ
"[-5, 3, 10, 19]",ץ
"[-9, 7, 12, 19]",צ
"[2, 14, 17, 19, 23]",ק
"[-5, 7, 19, 22, 25]",ר
"[0, 12, 18, 27, 33]",ש
"[0, 12, 21, 29, 36]",ת
"[0, 12, 21, 29, 33]",׫
"[2, 14, 17, 23, 29]",׬
"[5, 17, 21, 28]",׭
"[-7, 5, 21, 26]",׮
"[-8, 4, 20, 23, 28]",ׯ
"[5, 17, 19, 23, 26]",װ
"[-3, 9, 21, 24]",ױ
"[-5, 7, 17, 23, 33]",ײ
"[-3, 9, 16, 24, 31]",׳
"[2, 14, 18, 24, 36]",״
"[3, 15, 21, 24, 30]",׵
"[-5, 0, 12, 16, 24]",׶
"[0, 12, 21, 29]",׷
"[-5, 0, 7, 12, 16, 17, 24]",׸
"[-5, 0, 7, 12, 16, 17, 23, 24, 26]",׹
"[-5, 0, 12, 16, 23, 24, 26]",׺
13/3,׻
"[-5, 7, 19, 23, 24, 26, 28]",׼
1.416666667,׽
"[-5, 7, 19]",׾
"[7, 19, 26, 29]",׿
"[-5, 7, 23, 29, 33]",؀
"[4, 16, 24, 28]",؁
"[5, 17, 23, 29, 35]",؂
3-Apr,؃
"[0, 12, 24, 26]",؄
"[5, 17, 23, 29]",؅
"[0, 12, 19, 26, 28, 29, 31]",؆
"[-5, 7, 19, 24, 26, 28, 29]",؇
"[26, 29]",؈
"[5, 17, 29, 36]",؉
"[0, 12, 17, 24]",؊
"[-3, 9, 16, 24, 36]",؋
"[0, 12, 19, 24, 29]",،
"[2, 14, 17, 21, 29]",؍
"[-1, 11, 19, 26, 38]",؎
"[0, 12, 19, 28, 38]",؏
"[2, 14, 19, 26, 35]",ؐ
"[5, 19, 23, 31]",ؑ
"[4, 16, 19, 28, 31]",ؒ
4-Nov,ؓ
4.75,ؔ
"[10, 14, 17]",ؕ
"[9, 12, 17]",ؖ
"[7, 10, 14, 19]",ؗ
"[7, 10, 16, 19]",ؘ
"[5, 12, 17, 19]",ؙ
"[2, 5, 17, 22]",ؚ
"[2, 5, 14, 21]",؛
"[-5, 10, 14, 22]",؜
"[-3, 12, 17, 21]",؝
"[-2, 14, 17, 19]",؞
"[2, 9, 17]",؟
"[2, 9, 17, 21]",ؠ
"[-2, 5, 14, 26]",ء
"[0, 12, 16, 22]",آ
"[2, 12, 21]",أ
"[-2, 4, 12]",ؤ
"[-2, 2, 10, 19]",إ
"[-2, 4, 10, 19]",ئ
"[2, 5, 10, 17]",ا
"[2, 5, 12]",ب
"[5, 17, 19, 24, 31]",ة
"[5, 17, 19, 24, 35]",ت
"[5, 17, 21, 24, 36]",ث
"[-7, 5, 24]",ج
"[-7, 5, 21, 24, 36]",ح
"[5, 17, 21, 26, 29, 31]",خ
"[0, 12, 19, 28, 31, 36]",د
4.666666667,ذ
"[0, 12, 24, 28, 40]",ر
"[-5, 7, 23, 29, 38]",ز
"[4, 16, 24, 32, 36]",س
"[5, 17, 21, 33, 36]",ش
"[4, 16, 23, 32, 40]",ص
"[9, 21, 28, 31, 33]",ض
"[10, 22, 24, 31, 40]",ط
"[9, 21, 24, 29, 33]",ظ
"[7, 19, 23, 29, 40]",ع
"[4, 8, 12, 23]",غ
"[5, 12, 16, 21]",ػ
"[11, 19, 24, 28]",ؼ
"[9, 21, 24, 28]",ؽ
"[7, 16, 21, 24]",ؾ
"[5, 14, 21, 26]",ؿ
"[4, 11, 21, 28]",ـ
"[4, 11, 20, 28]",ف
"[9, 12, 21, 29]",ق
"[5, 12, 21, 28]",ك
"[12, 17, 24]",ل
"[14, 19, 24, 29]",م
"[12, 19, 22, 28]",ن
"[13, 16, 21, 31]",ه
"[14, 17, 21, 28]",و
"[14, 17, 21, 26]",ى
"[12, 16, 21, 26]",ي
"[12, 16, 19, 28]",ً
"[14, 17, 19, 26]",ٌ
